#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 01 06 06 16   0  0.0 99.0 99.00 99.00 99.00 999 1021.8  11.2  12.9 999.0 99.0 99.00
2022 01 06 07 16   0  0.0 99.0 99.00 99.00 99.00 999 1021.7  11.5  12.9 999.0 99.0 99.00
2022 01 06 08 16   0  0.0 99.0 99.00 99.00 99.00 999 1021.2  11.1  12.8 999.0 99.0 99.00
2022 01 06 09 16 310  3.1 99.0 99.00 99.00 99.00 999 1021.0  12.0  12.8 999.0 99.0 99.00
2022 01 06 10 16   0  0.0 99.0 99.00 99.00 99.00 999 1020.8  10.9  12.8 999.0 99.0 99.00
2022 01 06 11 16 330  1.0 99.0 99.00 99.00 99.00 999 1020.5  10.7  12.7 999.0 99.0 99.00
2022 01 06 12 16   0  0.0 99.0 99.00 99.00 99.00 999 1020.2  10.8  12.7 999.0 99.0 99.00
2022 01 06 13 16   0  0.0 99.0 99.00 99.00 99.00 999 1019.9  10.9  12.7 999.0 99.0 99.00
2022 01 06 14 16   0  0.0 99.0 99.00 99.00 99.00 999 1020.0  10.8  12.7 999.0 99.0 99.00
2022 01 06 15 16   0  0.0 99.0 99.00 99.00 99.00 999 1019.6   9.8  12.8 999.0 99.0 99.00
2022 01 06 16 16   0  0.0 99.0 99.00 99.00 99.00 999 1019.4   9.7  12.9 999.0 99.0 99.00
2022 01 06 17 16   0  0.0 99.0 99.00 99.00 99.00 999 1019.7   9.6  12.9 999.0 99.0 99.00
2022 01 06 18 16   0  0.0 99.0 99.00 99.00 99.00 999 1019.6   9.2  12.9 999.0 99.0 99.00
2022 01 06 19 16   0  0.0 99.0 99.00 99.00 99.00 999 1019.2  10.8  12.9 999.0 99.0 99.00
2022 01 06 20 16   0  0.0 99.0 99.00 99.00 99.00 999 1017.0  11.6  13.0 999.0 99.0 99.00
2022 01 06 21 16 320  5.7 99.0 99.00 99.00 99.00 999 1016.0  11.7  13.0 999.0 99.0 99.00
2022 01 06 22 16 310  6.2 99.0 99.00 99.00 99.00 999 1015.0  11.5  13.0 999.0 99.0 99.00
2022 01 06 23 16 320  6.2 99.0 99.00 99.00 99.00 999 1015.0  11.4  13.0 999.0 99.0 99.00
2022 01 07 00 16 310  6.2 99.0 99.00 99.00 99.00 999 1014.7  11.3  13.0 999.0 99.0 99.00
2022 01 07 01 16 300  7.2 99.0 99.00 99.00 99.00 999 1014.6  11.4  12.9 999.0 99.0 99.00
2022 01 07 02 16 310  7.7 99.0 99.00 99.00 99.00 999 1014.4  11.2  12.9 999.0 99.0 99.00
2022 01 07 03 16 310  8.2 99.0 99.00 99.00 99.00 999 1014.5  11.1  12.9 999.0 99.0 99.00
2022 01 07 04 16 320  8.2 99.0 99.00 99.00 99.00 999 1014.8  11.1  12.9 999.0 99.0 99.00
2022 01 07 05 16 320  7.7 99.0 99.00 99.00 99.00 999 1014.7  11.4  12.8 999.0 99.0 99.00
2022 01 07 06 16 290  6.2 99.0 99.00 99.00 99.00 999 1014.8  11.7  12.8 999.0 99.0 99.00
2022 01 07 07 16 330  2.1 99.0 99.00 99.00 99.00 999 1015.0  12.1  12.8 999.0 99.0 99.00
2022 01 07 08 16   0  0.0 99.0 99.00 99.00 99.00 999 1014.6  11.7  12.8 999.0 99.0 99.00
2022 01 07 09 16   0  0.0 99.0 99.00 99.00 99.00 999 1014.0  11.7  12.8 999.0 99.0 99.00
2022 01 07 10 16   0  0.0 99.0 99.00 99.00 99.00 999 1014.0  11.7  12.8 999.0 99.0 99.00
2022 01 07 11 16   0  0.0 99.0 99.00 99.00 99.00 999 1014.2  11.9  12.8 999.0 99.0 99.00
2022 01 07 12 16   0  0.0 99.0 99.00 99.00 99.00 999 1014.5  11.9  12.8 999.0 99.0 99.00
2022 01 07 13 16   0  0.0 99.0 99.00 99.00 99.00 999 1014.4  12.1  12.7 999.0 99.0 99.00
