#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 01 04 20 49 999 99.0 99.0  1.13 13.33 11.01 348 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 04 21 19 999 99.0 99.0  1.13 13.33 11.21 346 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 04 22 19 999 99.0 99.0  1.15 12.50 11.29 351 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 04 22 49 999 99.0 99.0  1.25 13.33 11.79 351 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 04 23 19 999 99.0 99.0  0.99 13.33 11.16 352 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 04 23 49 999 99.0 99.0  1.21 13.33 11.67 349 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 00 19 999 99.0 99.0  1.11 13.33 11.78 352 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 05 00 49 999 99.0 99.0  1.16 13.33 11.95 351 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 05 01 19 999 99.0 99.0  1.15 12.50 11.90 346 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 05 02 19 999 99.0 99.0  1.18 14.29 12.13 352 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 05 02 49 999 99.0 99.0  1.36 14.29 12.25 351 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 05 03 19 999 99.0 99.0  1.29 13.33 11.97 349 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 05 03 49 999 99.0 99.0  1.28 12.50 11.76 349 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 05 04 49 999 99.0 99.0  1.28 13.33 12.05 355 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 05 05 19 999 99.0 99.0  1.16 13.33 11.75 352 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 05 06 19 999 99.0 99.0  1.29 13.33 11.89 352 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 05 06 49 999 99.0 99.0  1.37 11.76 11.72 348 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 05 07 19 999 99.0 99.0  1.36 11.76 11.37 346 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 05 07 49 999 99.0 99.0  1.24 14.29 11.57 353 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 08 19 999 99.0 99.0  1.34 14.29 11.83 352 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 08 49 999 99.0 99.0  1.36 13.33 11.72 352 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 09 19 999 99.0 99.0  1.33 11.76 11.43 345 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 10 19 999 99.0 99.0  1.37 14.29 11.66 355 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 10 49 999 99.0 99.0  1.22 11.76 11.42 343 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 05 11 19 999 99.0 99.0  1.39 13.33 11.70 352 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 11 49 999 99.0 99.0  1.25 13.33 11.58 351 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 12 19 999 99.0 99.0  1.41 14.29 11.92 349 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 12 49 999 99.0 99.0  1.41 14.29 11.84 349 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 13 19 999 99.0 99.0  1.50 12.50 11.75 351 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 14 19 999 99.0 99.0  1.37 14.29 11.42 355 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 14 49 999 99.0 99.0  1.41 14.29 11.51 353 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 15 19 999 99.0 99.0  1.32 13.33 12.04 346 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 15 49 999 99.0 99.0  1.66 14.29 12.30 351 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 16 19 999 99.0 99.0  1.28 12.50 11.78 348 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 05 16 49 999 99.0 99.0  1.37 14.29 12.01 355 9999.0 999.0  13.2 999.0 99.0 99.00
